paz	offset	packed_size	original_size	path
8356	3939668	52128	52119	sound2022/windows/chinese(prc)/npc_vce_8529_6_5_hyoyun.bnk
8356	3991796	22832	22816	sound2022/windows/chinese(prc)/npc_vce_8529_6_6_dolsha.bnk
8356	4014628	38120	38106	sound2022/windows/chinese(prc)/npc_vce_8529_6_7_socialman.bnk
8356	4052748	42920	42907	sound2022/windows/chinese(prc)/npc_vce_8529_6_8_socialman.bnk
8356	4095668	35784	35770	sound2022/windows/chinese(prc)/npc_vce_8529_6_9_socialman.bnk
8356	4131452	43304	43295	sound2022/windows/chinese(prc)/npc_vce_8529_7_10_hyoyun.bnk
8356	4174756	41832	41821	sound2022/windows/chinese(prc)/npc_vce_8529_7_11_dolsha.bnk
8356	4216588	48744	48735	sound2022/windows/chinese(prc)/npc_vce_8529_7_12_hyoyun.bnk
8356	4265332	43208	43199	sound2022/windows/chinese(prc)/npc_vce_8529_7_13_dolsha.bnk
8356	4308540	48984	48975	sound2022/windows/chinese(prc)/npc_vce_8529_7_14_dolsha.bnk
8356	4357524	63360	63349	sound2022/windows/chinese(prc)/npc_vce_8529_7_1_hyoyun.bnk
8356	4420884	66504	66492	sound2022/windows/chinese(prc)/npc_vce_8529_7_2_hyoyun.bnk
8356	4487388	58512	58498	sound2022/windows/chinese(prc)/npc_vce_8529_7_3_hyoyun.bnk
8356	4545900	44744	44734	sound2022/windows/chinese(prc)/npc_vce_8529_7_4_hyoyun.bnk
8356	4590644	55248	55237	sound2022/windows/chinese(prc)/npc_vce_8529_7_5_hyoyun.bnk
8356	4645892	35968	35958	sound2022/windows/chinese(prc)/npc_vce_8529_7_6_hyoyun.bnk
8356	4681860	44520	44509	sound2022/windows/chinese(prc)/npc_vce_8529_7_7_dolsha.bnk
8356	4726380	44320	44309	sound2022/windows/chinese(prc)/npc_vce_8529_7_8_hyoyun.bnk
8356	4770700	38424	38410	sound2022/windows/chinese(prc)/npc_vce_8529_7_9_hyoyun.bnk
8356	4809124	48720	48708	sound2022/windows/chinese(prc)/npc_vce_8529_8_1_dolsha.bnk
8356	4857844	37904	37888	sound2022/windows/chinese(prc)/npc_vce_8529_8_2_dolsha.bnk
8356	4895748	44920	44905	sound2022/windows/chinese(prc)/npc_vce_8529_8_3_dolsha.bnk
8356	4940668	56208	56196	sound2022/windows/chinese(prc)/npc_vce_8529_8_4_yojin.bnk
8356	4996876	36168	36152	sound2022/windows/chinese(prc)/npc_vce_8529_8_5_dolsha.bnk
8356	5033044	50016	50007	sound2022/windows/chinese(prc)/npc_vce_8529_8_6_yojin.bnk
8356	5083060	56888	56874	sound2022/windows/chinese(prc)/npc_vce_8529_8_7_yojin.bnk
8356	5139948	29776	29764	sound2022/windows/chinese(prc)/npc_vce_8529_8_8_ahrang.bnk
8356	5169724	57976	57963	sound2022/windows/chinese(prc)/npc_vce_8529_9_1_yojin.bnk
8356	5227700	53280	53269	sound2022/windows/chinese(prc)/npc_vce_8529_9_2_yojin.bnk
8356	5280980	70096	70086	sound2022/windows/chinese(prc)/npc_vce_8529_9_3_yojin.bnk
8356	5351076	58776	58766	sound2022/windows/chinese(prc)/npc_vce_8529_9_4_yojin.bnk
8356	5409852	33432	33418	sound2022/windows/chinese(prc)/npc_vce_8529_9_5_dolsha.bnk
8356	5443284	59840	59824	sound2022/windows/chinese(prc)/npc_vce_8529_9_6_yojin.bnk
8356	5503124	52024	52014	sound2022/windows/chinese(prc)/npc_vce_8529_9_7_yojin.bnk
8356	5555148	72000	71985	sound2022/windows/chinese(prc)/npc_vce_8529_9_8_ahrang.bnk
8356	5627148	64696	64681	sound2022/windows/chinese(prc)/npc_vce_8529_9_9_yojin.bnk
8356	5691844	47976	47962	sound2022/windows/chinese(prc)/npc_vce_8530_10_1_hyeongu.bnk
8356	5739820	40536	40522	sound2022/windows/chinese(prc)/npc_vce_8530_10_2_dolsha.bnk
8356	5780356	42208	42193	sound2022/windows/chinese(prc)/npc_vce_8530_10_3_dolsha.bnk
8356	5822564	47008	46992	sound2022/windows/chinese(prc)/npc_vce_8530_10_4_dolsha.bnk
8356	5869572	36432	36422	sound2022/windows/chinese(prc)/npc_vce_8530_10_5_dolsha.bnk
8356	5906004	43152	43138	sound2022/windows/chinese(prc)/npc_vce_8530_10_6_dolsha.bnk
8356	5949156	49104	49094	sound2022/windows/chinese(prc)/npc_vce_8530_10_7_dolsha.bnk
8356	5998260	47720	47711	sound2022/windows/chinese(prc)/npc_vce_8530_10_8_huiwon.bnk
8356	6045980	40416	40407	sound2022/windows/chinese(prc)/npc_vce_8530_11_10_dolsha.bnk
8356	6086396	53208	53198	sound2022/windows/chinese(prc)/npc_vce_8530_11_11_huiwon.bnk
8356	6139604	36304	36295	sound2022/windows/chinese(prc)/npc_vce_8530_11_12_dolsha.bnk
8356	6175908	60176	60162	sound2022/windows/chinese(prc)/npc_vce_8530_11_13_huiwon.bnk
8356	6236084	46552	46541	sound2022/windows/chinese(prc)/npc_vce_8530_11_14_huiwon.bnk
8356	6282636	36472	36456	sound2022/windows/chinese(prc)/npc_vce_8530_11_15_huiwon.bnk
8356	6319108	32184	32172	sound2022/windows/chinese(prc)/npc_vce_8530_11_16_dolsha.bnk
8356	6351292	35296	35280	sound2022/windows/chinese(prc)/npc_vce_8530_11_17_dolsha.bnk
8356	6386588	62840	62827	sound2022/windows/chinese(prc)/npc_vce_8530_11_18_jinyong.bnk
8356	6449428	55536	55522	sound2022/windows/chinese(prc)/npc_vce_8530_11_19_jinyong.bnk
8356	6504964	45344	45335	sound2022/windows/chinese(prc)/npc_vce_8530_11_1_dolsha.bnk
8356	6550308	33312	33297	sound2022/windows/chinese(prc)/npc_vce_8530_11_2_huiwon.bnk
8356	6583620	42512	42497	sound2022/windows/chinese(prc)/npc_vce_8530_11_3_dolsha.bnk
8356	6626132	47256	47246	sound2022/windows/chinese(prc)/npc_vce_8530_11_4_huiwon.bnk
8356	6673388	42424	42409	sound2022/windows/chinese(prc)/npc_vce_8530_11_5_dolsha.bnk
8356	6715812	30952	30936	sound2022/windows/chinese(prc)/npc_vce_8530_11_6_huiwon.bnk
8356	6746764	49544	49533	sound2022/windows/chinese(prc)/npc_vce_8530_11_7_huiwon.bnk
8356	6796308	42680	42664	sound2022/windows/chinese(prc)/npc_vce_8530_11_8_huiwon.bnk
8356	6838988	43704	43693	sound2022/windows/chinese(prc)/npc_vce_8530_11_9_dolsha.bnk
8356	6882692	70072	70057	sound2022/windows/chinese(prc)/npc_vce_8530_12_10_theman.bnk
8356	6952764	74776	74765	sound2022/windows/chinese(prc)/npc_vce_8530_12_11_theman.bnk
8356	7027540	63384	63368	sound2022/windows/chinese(prc)/npc_vce_8530_12_12_dolsha.bnk
8356	7090924	36176	36163	sound2022/windows/chinese(prc)/npc_vce_8530_12_13_dolsha.bnk
8356	7127100	26968	26952	sound2022/windows/chinese(prc)/npc_vce_8530_12_14_huiwon.bnk
8356	7154068	53184	53171	sound2022/windows/chinese(prc)/npc_vce_8530_12_15_jinyong.bnk
8356	7207252	37200	37184	sound2022/windows/chinese(prc)/npc_vce_8530_12_16_huiwon.bnk
8356	7244452	37936	37925	sound2022/windows/chinese(prc)/npc_vce_8530_12_17_huiwon.bnk
8356	7282388	24696	24685	sound2022/windows/chinese(prc)/npc_vce_8530_12_18_dolsha.bnk
8356	7307084	71392	71379	sound2022/windows/chinese(prc)/npc_vce_8530_12_1_theman.bnk
8356	7378476	58696	58680	sound2022/windows/chinese(prc)/npc_vce_8530_12_2_jinyong.bnk
8356	7437172	55056	55046	sound2022/windows/chinese(prc)/npc_vce_8530_12_3_theman.bnk
8356	7492228	50368	50354	sound2022/windows/chinese(prc)/npc_vce_8530_12_4_jinyong.bnk
8356	7542596	54216	54203	sound2022/windows/chinese(prc)/npc_vce_8530_12_5_jinyong.bnk
8356	7596812	72744	72730	sound2022/windows/chinese(prc)/npc_vce_8530_12_6_theman.bnk
8356	7669556	66048	66034	sound2022/windows/chinese(prc)/npc_vce_8530_12_7_theman.bnk
8356	7735604	57104	57089	sound2022/windows/chinese(prc)/npc_vce_8530_12_8_theman.bnk
8356	7792708	71712	71698	sound2022/windows/chinese(prc)/npc_vce_8530_12_9_jinyong.bnk
8356	7864420	53384	53374	sound2022/windows/chinese(prc)/npc_vce_8530_13_1_dolsha.bnk
8356	7917804	41296	41284	sound2022/windows/chinese(prc)/npc_vce_8530_13_2_dolsha.bnk
8356	7959100	42072	42063	sound2022/windows/chinese(prc)/npc_vce_8530_13_3_dolsha.bnk
8356	8001172	49400	49389	sound2022/windows/chinese(prc)/npc_vce_8530_13_4_dolsha.bnk
8356	8050572	47512	47501	sound2022/windows/chinese(prc)/npc_vce_8530_13_5_dolsha.bnk
8356	8098084	25784	25775	sound2022/windows/chinese(prc)/npc_vce_8530_13_6_dolsha.bnk
8356	8123868	42360	42351	sound2022/windows/chinese(prc)/npc_vce_8530_14_1_dolsha.bnk
8356	8166228	30280	30264	sound2022/windows/chinese(prc)/npc_vce_8530_14_2_dolsha.bnk
8356	8196508	44600	44585	sound2022/windows/chinese(prc)/npc_vce_8530_14_3_dolsha.bnk
8356	8241108	47088	47077	sound2022/windows/chinese(prc)/npc_vce_8530_14_4_dolsha.bnk
8356	8288196	62520	62505	sound2022/windows/chinese(prc)/npc_vce_8530_15_10_socialman.bnk
8356	8350716	63848	63834	sound2022/windows/chinese(prc)/npc_vce_8530_15_11_socialman.bnk
8357	9964	43464	43453	sound2022/windows/chinese(prc)/npc_vce_8530_15_12_socialman.bnk
8357	53428	54584	54573	sound2022/windows/chinese(prc)/npc_vce_8530_15_13_dolsha.bnk
8357	108012	40544	40530	sound2022/windows/chinese(prc)/npc_vce_8530_15_14_dolsha.bnk
8357	148556	63800	63791	sound2022/windows/chinese(prc)/npc_vce_8530_15_1_dolsha.bnk
8357	212356	42192	42179	sound2022/windows/chinese(prc)/npc_vce_8530_15_2_dolsha.bnk
8357	254548	61472	61457	sound2022/windows/chinese(prc)/npc_vce_8530_15_3_socialman.bnk
8357	316020	44360	44350	sound2022/windows/chinese(prc)/npc_vce_8530_15_4_dolsha.bnk
8357	360380	43288	43279	sound2022/windows/chinese(prc)/npc_vce_8530_15_5_socialman.bnk
8357	403668	42552	42539	sound2022/windows/chinese(prc)/npc_vce_8530_15_6_socialman.bnk
8357	446220	45272	45257	sound2022/windows/chinese(prc)/npc_vce_8530_15_7_dolsha.bnk
8357	491492	43712	43703	sound2022/windows/chinese(prc)/npc_vce_8530_15_8_dolsha.bnk
8357	535204	67264	67254	sound2022/windows/chinese(prc)/npc_vce_8530_15_9_socialman.bnk
8357	602468	45632	45616	sound2022/windows/chinese(prc)/npc_vce_8530_16_10_cheonguidongja.bnk
8357	648100	47808	47792	sound2022/windows/chinese(prc)/npc_vce_8530_16_11_dolsha.bnk
8357	695908	47528	47515	sound2022/windows/chinese(prc)/npc_vce_8530_16_12_cheonguidongja.bnk
8357	743436	58032	58020	sound2022/windows/chinese(prc)/npc_vce_8530_16_13_dolsha.bnk
8357	801468	79536	79521	sound2022/windows/chinese(prc)/npc_vce_8530_16_14_cheonguidongja.bnk
8357	881004	45576	45564	sound2022/windows/chinese(prc)/npc_vce_8530_16_15_cheonguidongja.bnk
8357	926580	43352	43342	sound2022/windows/chinese(prc)/npc_vce_8530_16_16_dolsha.bnk
8357	969932	45656	45646	sound2022/windows/chinese(prc)/npc_vce_8530_16_17_cheonguidongja.bnk
8357	1015588	53984	53972	sound2022/windows/chinese(prc)/npc_vce_8530_16_18_cheonguidongja.bnk
8357	1069572	39456	39440	sound2022/windows/chinese(prc)/npc_vce_8530_16_19_dolsha.bnk
8357	1109028	61392	61377	sound2022/windows/chinese(prc)/npc_vce_8530_16_1_socialman.bnk
8357	1170420	48872	48863	sound2022/windows/chinese(prc)/npc_vce_8530_16_20_cheonguidongja.bnk
8357	1219292	37824	37808	sound2022/windows/chinese(prc)/npc_vce_8530_16_21_dolsha.bnk
8357	1257116	48464	48452	sound2022/windows/chinese(prc)/npc_vce_8530_16_22_cheonguidongja.bnk
8357	1305580	38632	38616	sound2022/windows/chinese(prc)/npc_vce_8530_16_23_cheonguidongja.bnk
8357	1344212	54376	54365	sound2022/windows/chinese(prc)/npc_vce_8530_16_24_cheonguidongja.bnk
8357	1398588	61240	61224	sound2022/windows/chinese(prc)/npc_vce_8530_16_2_socialman.bnk
8357	1459828	37904	37895	sound2022/windows/chinese(prc)/npc_vce_8530_16_3_dolsha.bnk
8357	1497732	54640	54631	sound2022/windows/chinese(prc)/npc_vce_8530_16_4_dolsha.bnk
8357	1552372	44328	44314	sound2022/windows/chinese(prc)/npc_vce_8530_16_5_dolsha.bnk
8357	1596700	41328	41316	sound2022/windows/chinese(prc)/npc_vce_8530_16_6_dolsha.bnk
8357	1638028	71480	71466	sound2022/windows/chinese(prc)/npc_vce_8530_16_7_cheonguidongja.bnk
8357	1709508	56448	56434	sound2022/windows/chinese(prc)/npc_vce_8530_16_8_cheonguidongja.bnk
8357	1765956	43040	43028	sound2022/windows/chinese(prc)/npc_vce_8530_16_9_cheonguidongja.bnk
8357	1808996	48792	48782	sound2022/windows/chinese(prc)/npc_vce_8530_17_10_cheonguidongja.bnk
8357	1857788	47200	47188	sound2022/windows/chinese(prc)/npc_vce_8530_17_11_cheonguidongja.bnk
8357	1904988	59328	59314	sound2022/windows/chinese(prc)/npc_vce_8530_17_12_cheonguidongja.bnk
8357	1964316	40664	40655	sound2022/windows/chinese(prc)/npc_vce_8530_17_13_dolsha.bnk
8357	2004980	48736	48722	sound2022/windows/chinese(prc)/npc_vce_8530_17_1_cheonguidongja.bnk
8357	2053716	44904	44895	sound2022/windows/chinese(prc)/npc_vce_8530_17_2_dolsha.bnk
8357	2098620	48992	48977	sound2022/windows/chinese(prc)/npc_vce_8530_17_3_dolsha.bnk
8357	2147612	62400	62388	sound2022/windows/chinese(prc)/npc_vce_8530_17_4_cheonguidongja.bnk
8357	2210012	51104	51091	sound2022/windows/chinese(prc)/npc_vce_8530_17_5_cheonguidongja.bnk
8357	2261116	55640	55625	sound2022/windows/chinese(prc)/npc_vce_8530_17_6_cheonguidongja.bnk
8357	2316756	51496	51486	sound2022/windows/chinese(prc)/npc_vce_8530_17_7_cheonguidongja.bnk
8357	2368252	55680	55667	sound2022/windows/chinese(prc)/npc_vce_8530_17_8_dolsha.bnk
8357	2423932	51432	51422	sound2022/windows/chinese(prc)/npc_vce_8530_17_9_dolsha.bnk
8357	2475364	36984	36969	sound2022/windows/chinese(prc)/npc_vce_8530_18_10_dolsha.bnk
8357	2512348	46536	46520	sound2022/windows/chinese(prc)/npc_vce_8530_18_11_socialman.bnk
8357	2558884	36328	36313	sound2022/windows/chinese(prc)/npc_vce_8530_18_12_dolsha.bnk
8357	2595212	57000	56988	sound2022/windows/chinese(prc)/npc_vce_8530_18_13_dolsha.bnk
8357	2652212	62104	62091	sound2022/windows/chinese(prc)/npc_vce_8530_18_14_dolsha.bnk
8357	2714316	47096	47080	sound2022/windows/chinese(prc)/npc_vce_8530_18_15_dolsha.bnk
8357	2761412	45808	45794	sound2022/windows/chinese(prc)/npc_vce_8530_18_1_dolsha.bnk
8357	2807220	51120	51108	sound2022/windows/chinese(prc)/npc_vce_8530_18_2_dolsha.bnk
8357	2858340	46712	46699	sound2022/windows/chinese(prc)/npc_vce_8530_18_3_dolsha.bnk
8357	2905052	63480	63467	sound2022/windows/chinese(prc)/npc_vce_8530_18_4_socialman.bnk
8357	2968532	55584	55571	sound2022/windows/chinese(prc)/npc_vce_8530_18_5_socialman.bnk
8357	3024116	41136	41121	sound2022/windows/chinese(prc)/npc_vce_8530_18_6_socialman.bnk
8357	3065252	53728	53718	sound2022/windows/chinese(prc)/npc_vce_8530_18_7_socialman.bnk
8357	3118980	59336	59325	sound2022/windows/chinese(prc)/npc_vce_8530_18_8_socialman.bnk
8357	3178316	37632	37622	sound2022/windows/chinese(prc)/npc_vce_8530_18_9_socialman.bnk
8357	3215948	40584	40573	sound2022/windows/chinese(prc)/npc_vce_8530_19_10_socialman.bnk
8357	3256532	60376	60364	sound2022/windows/chinese(prc)/npc_vce_8530_19_11_socialman.bnk
8357	3316908	48848	48834	sound2022/windows/chinese(prc)/npc_vce_8530_19_12_dolsha.bnk
8357	3365756	67488	67479	sound2022/windows/chinese(prc)/npc_vce_8530_19_13_socialman.bnk
8357	3433244	35576	35565	sound2022/windows/chinese(prc)/npc_vce_8530_19_1_dolsha.bnk
8357	3468820	38936	38921	sound2022/windows/chinese(prc)/npc_vce_8530_19_2_dolsha.bnk
8357	3507756	47024	47015	sound2022/windows/chinese(prc)/npc_vce_8530_19_3_dolsha.bnk
8357	3554780	54408	54396	sound2022/windows/chinese(prc)/npc_vce_8530_19_4_dolsha.bnk
8357	3609188	48456	48444	sound2022/windows/chinese(prc)/npc_vce_8530_19_5_dolsha.bnk
8357	3657644	47416	47404	sound2022/windows/chinese(prc)/npc_vce_8530_19_6_dolsha.bnk
8357	3705060	50760	50748	sound2022/windows/chinese(prc)/npc_vce_8530_19_7_dolsha.bnk
8357	3755820	41208	41197	sound2022/windows/chinese(prc)/npc_vce_8530_19_8_dolsha.bnk
8357	3797028	41816	41800	sound2022/windows/chinese(prc)/npc_vce_8530_19_9_dolsha.bnk
8357	3838844	50072	50056	sound2022/windows/chinese(prc)/npc_vce_8530_1_1_minju.bnk
8357	3888916	55032	55022	sound2022/windows/chinese(prc)/npc_vce_8530_1_2_moga.bnk
8357	3943948	58088	58077	sound2022/windows/chinese(prc)/npc_vce_8530_1_3_minju.bnk
8357	4002036	55280	55269	sound2022/windows/chinese(prc)/npc_vce_8530_1_4_minju.bnk
8357	4057316	34672	34658	sound2022/windows/chinese(prc)/npc_vce_8530_1_5_minju.bnk
8357	4091988	50752	50737	sound2022/windows/chinese(prc)/npc_vce_8530_20_10_doyeong.bnk
8357	4142740	55392	55382	sound2022/windows/chinese(prc)/npc_vce_8530_20_1_dolsha.bnk
8357	4198132	48944	48933	sound2022/windows/chinese(prc)/npc_vce_8530_20_2_dolsha.bnk
8357	4247076	32392	32378	sound2022/windows/chinese(prc)/npc_vce_8530_20_3_dolsha.bnk
8357	4279468	43072	43060	sound2022/windows/chinese(prc)/npc_vce_8530_20_4_socialman.bnk
8357	4322540	42648	42637	sound2022/windows/chinese(prc)/npc_vce_8530_20_5_dolsha.bnk
8357	4365188	41072	41057	sound2022/windows/chinese(prc)/npc_vce_8530_20_6_dolsha.bnk
8357	4406260	38952	38939	sound2022/windows/chinese(prc)/npc_vce_8530_20_7_socialman.bnk
8357	4445212	56120	56108	sound2022/windows/chinese(prc)/npc_vce_8530_20_8_doyeong.bnk
8357	4501332	34384	34371	sound2022/windows/chinese(prc)/npc_vce_8530_20_9_chanho.bnk
8357	4535716	43624	43609	sound2022/windows/chinese(prc)/npc_vce_8530_21_1_chanho.bnk
8357	4579340	39640	39631	sound2022/windows/chinese(prc)/npc_vce_8530_21_2_dolsha.bnk
8357	4618980	37192	37177	sound2022/windows/chinese(prc)/npc_vce_8530_21_3_socialman.bnk
8357	4656172	49808	49794	sound2022/windows/chinese(prc)/npc_vce_8530_21_4_dolsha.bnk
8357	4705980	50080	50071	sound2022/windows/chinese(prc)/npc_vce_8530_21_5_dolsha.bnk
8357	4756060	43928	43913	sound2022/windows/chinese(prc)/npc_vce_8530_21_6_doyeong.bnk
8357	4799988	61072	61058	sound2022/windows/chinese(prc)/npc_vce_8530_21_7_chanho.bnk
8357	4861060	7448	7436	sound2022/windows/chinese(prc)/npc_vce_8530_21_8_doyeong.bnk
8357	4868508	38968	38954	sound2022/windows/chinese(prc)/npc_vce_8530_22_10_socialman.bnk
8357	4907476	50808	50796	sound2022/windows/chinese(prc)/npc_vce_8530_22_11_dolsha.bnk
8357	4958284	40280	40269	sound2022/windows/chinese(prc)/npc_vce_8530_22_12_dolsha.bnk
8357	4998564	45712	45697	sound2022/windows/chinese(prc)/npc_vce_8530_22_13_socialman.bnk
8357	5044276	50480	50471	sound2022/windows/chinese(prc)/npc_vce_8530_22_14_socialman.bnk
8357	5094756	70104	70089	sound2022/windows/chinese(prc)/npc_vce_8530_22_15_socialman.bnk
8357	5164860	35896	35881	sound2022/windows/chinese(prc)/npc_vce_8530_22_16_chanho.bnk
8357	5200756	56384	56375	sound2022/windows/chinese(prc)/npc_vce_8530_22_17_doyeong.bnk
8357	5257140	52736	52722	sound2022/windows/chinese(prc)/npc_vce_8530_22_18_doyeong.bnk
8357	5309876	53208	53196	sound2022/windows/chinese(prc)/npc_vce_8530_22_19_chanho.bnk
8357	5363084	46872	46858	sound2022/windows/chinese(prc)/npc_vce_8530_22_1_chanho.bnk
8357	5409956	37200	37190	sound2022/windows/chinese(prc)/npc_vce_8530_22_20_doyeong.bnk
8357	5447156	31416	31407	sound2022/windows/chinese(prc)/npc_vce_8530_22_21_chanho.bnk
8357	5478572	56448	56433	sound2022/windows/chinese(prc)/npc_vce_8530_22_2_doyeong.bnk
8357	5535020	62240	62225	sound2022/windows/chinese(prc)/npc_vce_8530_22_3_dolsha.bnk
8357	5597260	58176	58162	sound2022/windows/chinese(prc)/npc_vce_8530_22_4_dolsha.bnk
8357	5655436	74408	74392	sound2022/windows/chinese(prc)/npc_vce_8530_22_5_doyeong.bnk
8357	5729844	37208	37197	sound2022/windows/chinese(prc)/npc_vce_8530_22_6_socialman.bnk
8357	5767052	74672	74661	sound2022/windows/chinese(prc)/npc_vce_8530_22_7_doyeong.bnk
8357	5841724	43296	43285	sound2022/windows/chinese(prc)/npc_vce_8530_22_8_chanho.bnk
8357	5885020	36528	36518	sound2022/windows/chinese(prc)/npc_vce_8530_22_9_doyeong.bnk
8357	5921548	37752	37736	sound2022/windows/chinese(prc)/npc_vce_8530_23_10_cheonguidongja.bnk
8357	5959300	43616	43604	sound2022/windows/chinese(prc)/npc_vce_8530_23_11_dolsha.bnk
8357	6002916	51856	51843	sound2022/windows/chinese(prc)/npc_vce_8530_23_12_dolsha.bnk
8357	6054772	55616	55604	sound2022/windows/chinese(prc)/npc_vce_8530_23_13_cheonguidongja.bnk
8357	6110388	37904	37892	sound2022/windows/chinese(prc)/npc_vce_8530_23_14_cheonguidongja.bnk
8357	6148292	77224	77210	sound2022/windows/chinese(prc)/npc_vce_8530_23_15_cheonguidongja.bnk
8357	6225516	69280	69268	sound2022/windows/chinese(prc)/npc_vce_8530_23_16_dolsha.bnk
8357	6294796	70072	70057	sound2022/windows/chinese(prc)/npc_vce_8530_23_17_cheonguidongja.bnk
8357	6364868	45400	45388	sound2022/windows/chinese(prc)/npc_vce_8530_23_18_dolsha.bnk
8357	6410268	72680	72664	sound2022/windows/chinese(prc)/npc_vce_8530_23_19_cheonguidongja.bnk
8357	6482948	49960	49948	sound2022/windows/chinese(prc)/npc_vce_8530_23_1_cheonguidongja.bnk
8357	6532908	46112	46101	sound2022/windows/chinese(prc)/npc_vce_8530_23_20_dolsha.bnk
8357	6579020	43584	43573	sound2022/windows/chinese(prc)/npc_vce_8530_23_21_cheonguidongja.bnk
8357	6622604	41480	41471	sound2022/windows/chinese(prc)/npc_vce_8530_23_2_doyeong.bnk
8357	6664084	12960	12948	sound2022/windows/chinese(prc)/npc_vce_8530_23_3_chanho.bnk
8357	6677044	34576	34561	sound2022/windows/chinese(prc)/npc_vce_8530_23_4_dolsha.bnk
8357	6711620	3952	3938	sound2022/windows/chinese(prc)/npc_vce_8530_23_5_cheonguidongja.bnk
8357	6715572	32936	32926	sound2022/windows/chinese(prc)/npc_vce_8530_23_6_dolsha.bnk
8357	6748508	48640	48628	sound2022/windows/chinese(prc)/npc_vce_8530_23_7_socialman.bnk
8357	6797148	8792	8782	sound2022/windows/chinese(prc)/npc_vce_8530_23_8_cheonguidongja.bnk
8357	6805940	47584	47573	sound2022/windows/chinese(prc)/npc_vce_8530_23_9_dolsha.bnk
8357	6853524	47928	47919	sound2022/windows/chinese(prc)/npc_vce_8530_24_1_cheonguidongja.bnk
8357	6901452	55088	55075	sound2022/windows/chinese(prc)/npc_vce_8530_24_2_cheonguidongja.bnk
8357	6956540	51568	51554	sound2022/windows/chinese(prc)/npc_vce_8530_24_3_cheonguidongja.bnk
8357	7008108	51960	51949	sound2022/windows/chinese(prc)/npc_vce_8530_24_4_cheonguidongja.bnk
8357	7060068	49512	49502	sound2022/windows/chinese(prc)/npc_vce_8530_24_5_cheonguidongja.bnk
8357	7109580	40864	40848	sound2022/windows/chinese(prc)/npc_vce_8530_24_6_dolsha.bnk
8357	7150444	42624	42612	sound2022/windows/chinese(prc)/npc_vce_8530_24_7_dolsha.bnk
8357	7193068	37416	37407	sound2022/windows/chinese(prc)/npc_vce_8530_24_8_dolsha.bnk
8357	7230484	46936	46921	sound2022/windows/chinese(prc)/npc_vce_8530_25_1_socialman.bnk
8357	7277420	42576	42560	sound2022/windows/chinese(prc)/npc_vce_8530_26_10_dolsha.bnk
8357	7319996	37832	37820	sound2022/windows/chinese(prc)/npc_vce_8530_26_1_dolsha.bnk
8357	7357828	45776	45760	sound2022/windows/chinese(prc)/npc_vce_8530_26_2_socialman.bnk
8357	7403604	42624	42611	sound2022/windows/chinese(prc)/npc_vce_8530_26_3_socialman.bnk
8357	7446228	56360	56347	sound2022/windows/chinese(prc)/npc_vce_8530_26_4_dolsha.bnk
8357	7502588	37472	37461	sound2022/windows/chinese(prc)/npc_vce_8530_26_5_dolsha.bnk
8357	7540060	35848	35832	sound2022/windows/chinese(prc)/npc_vce_8530_26_7_dolsha.bnk
8357	7575908	39216	39207	sound2022/windows/chinese(prc)/npc_vce_8530_26_8_socialman.bnk
8357	7615124	33296	33286	sound2022/windows/chinese(prc)/npc_vce_8530_26_9_dolsha.bnk
8357	7648420	45688	45674	sound2022/windows/chinese(prc)/npc_vce_8530_27_1_dolsha.bnk
8357	7694108	41040	41028	sound2022/windows/chinese(prc)/npc_vce_8530_27_2_socialman.bnk
8357	7735148	41272	41256	sound2022/windows/chinese(prc)/npc_vce_8530_27_3_cheonguidongja.bnk
8357	7776420	45792	45780	sound2022/windows/chinese(prc)/npc_vce_8530_27_4_socialman.bnk
8357	7822212	59248	59232	sound2022/windows/chinese(prc)/npc_vce_8530_27_5_dolsha.bnk
8357	7881460	42720	42704	sound2022/windows/chinese(prc)/npc_vce_8530_28_10_cheonguidongja.bnk
8357	7924180	43728	43715	sound2022/windows/chinese(prc)/npc_vce_8530_28_11_cheonguidongja.bnk
8357	7967908	64424	64412	sound2022/windows/chinese(prc)/npc_vce_8530_28_12_cheonguidongja.bnk
8357	8032332	59016	59000	sound2022/windows/chinese(prc)/npc_vce_8530_28_13_cheonguidongja.bnk
8357	8091348	45104	45090	sound2022/windows/chinese(prc)/npc_vce_8530_28_14_dolsha.bnk
8357	8136452	56648	56639	sound2022/windows/chinese(prc)/npc_vce_8530_28_15_cheonguidongja.bnk
8357	8193100	37688	37672	sound2022/windows/chinese(prc)/npc_vce_8530_28_16_cheonguidongja.bnk
8357	8230788	48232	48221	sound2022/windows/chinese(prc)/npc_vce_8530_28_17_dolsha.bnk
8357	8279020	49528	49512	sound2022/windows/chinese(prc)/npc_vce_8530_28_18_dolsha.bnk
8357	8328548	42752	42742	sound2022/windows/chinese(prc)/npc_vce_8530_28_19_cheonguidongja.bnk
8357	8371300	7200	7190	sound2022/windows/chinese(prc)/npc_vce_8530_28_1_cheonguidongja.bnk
8357	8378500	55096	55085	sound2022/windows/chinese(prc)/npc_vce_8530_28_20_cheonguidongja.bnk
8358	8052	38664	38651	sound2022/windows/chinese(prc)/npc_vce_8530_28_2_dolsha.bnk
8358	46716	37856	37841	sound2022/windows/chinese(prc)/npc_vce_8530_28_3_dolsha.bnk
8358	84572	53440	53428	sound2022/windows/chinese(prc)/npc_vce_8530_28_4_dolsha.bnk
